occurrence_no,lng,lat,mid_ma
1255663,-71.271385,11.948889,18.205
1255691,-71.359444,11.932778,19.5
1255692,-71.359444,11.932778,19.5
1255710,-71.323891,11.851111,3.094
1255916,67.833336,26.25,63.8
1256039,-119.400002,44.040001,172
1256728,-73.166389,-3.989444,13.789
1256729,-73.166389,-3.989444,13.789
1256730,-73.166389,-3.989444,13.789
1256731,-73.166389,-3.989444,13.789
1256732,-73.166389,-3.989444,13.789
1256733,-73.166389,-3.989444,13.789
1256734,-73.166389,-3.989444,13.789
1256735,-73.166389,-3.989444,13.789
1256736,-73.154724,-4.0075,13.789
1256737,-73.154724,-4.0075,13.789
1256738,-73.154724,-4.0075,13.789
1256739,-73.154724,-4.0075,13.789
1256740,-73.154724,-4.0075,13.789
1256741,-73.154724,-4.0075,13.789
1256742,-73.154724,-4.0075,13.789
1256743,-73.366943,-4.011667,13.789
1256744,-73.366943,-4.011667,13.789
1256745,-73.366943,-4.011667,13.789
1256746,-73.366943,-4.011667,13.789
1256747,-73.458336,-4.305,8.4705
1256748,-73.458336,-4.305,8.4705
1256749,-73.458336,-4.305,8.4705
1256750,-73.458336,-4.305,8.4705
1259284,110.883331,21.700001,42.9
1259502,-108.846741,40.031628,77.85
1259769,-110.5,41.200001,48.25
1259770,-110.5,41.200001,48.25
1259771,-110.5,41.200001,48.25
1259871,-116.186897,40.472599,106.75
1260476,-110.921013,38.075703,77.05
1260849,-110.93354,37.970657,77.05
1260856,-110.970406,38.006912,77.05
1261993,-109.800003,45.799999,116.85
1262347,-74.901718,39.969509,77.05
1262355,-109.675484,48.614563,77.05
1262968,-0.96,40.32,110.515
1262980,-110,40.5,53.05
1263221,-74.67701,39.972858,68.3
1263223,-75.160004,39.761665,68.3
1263225,-75.160004,39.761665,68.3
1263255,-74.550003,40.116669,68.3
1263260,-75.012825,39.823555,63.8
1263263,-74.710281,39.975834,66.15
1263267,-74.100555,40.304169,68.3
1263397,-108.001099,46.760025,77.05
1263398,-108.001099,46.760025,77.05
1263407,-108.001099,46.760025,77.05
1264512,-63.513889,-18.167221,8.4705
1265964,102.909164,44.094166,77.05
1266137,119.409943,35.995598,77.85
1267013,107.911667,43.564167,92.05
1267016,100.359718,43.482777,69.05
1267052,88.093056,55.973057,114.95
1267053,88.093056,55.973057,114.95
1267066,88.318611,55.876667,114.95
1267067,88.318611,55.876667,114.95
1267115,100.140282,43.852501,69.05
1269298,62.655315,42.117294,91.4
1269299,62.655315,42.117294,91.4
1269301,62.655315,42.117294,91.4
1269302,62.655315,42.117294,91.4
1269835,102.791664,44.183334,92.05
1271473,101.050003,43.501667,69.05
1272882,99.82917,43.316387,69.05
1273513,95.824997,44.119999,154.25
1273517,95.791664,44.133331,148.55
1273519,95.811943,44.072224,148.55
1273543,99.833054,43.474724,77.05
1273559,100.011108,43.86639,69.05
1273707,99.833054,43.474724,69.05
1273734,107.488892,43.458889,92.05
1276650,105.966667,21.700001,37.6
1276719,-117.253304,32.892941,41.25
1276720,-117.099998,32.900002,43.3
1276723,-117.099998,32.900002,43.3
1276724,-117.099998,32.900002,43.3
1276874,-117.099998,32.900002,43.3
1276875,-117.099998,32.900002,43.3
1276876,-117.312439,33.150082,43.3
1276877,-117.099998,32.900002,43.3
1276878,-117.099998,32.900002,43.3
1276879,-117.099998,32.900002,43.3
1276880,-117.099998,32.900002,43.3
1276881,-117.099998,32.900002,43.3
1276882,-117.099998,32.900002,43.3
1276883,-117.253304,32.892941,41.25
1276909,-0.217791,40.582836,127.725
1276914,0.424167,40.493332,127.725
1276923,-0.055833,40.619446,123.955
1276924,-0.118611,40.604721,127.725
1276925,-0.143333,40.591667,123.955
1276964,0.802167,42.082584,68.3
1278734,-68.783333,-38.450001,89.65
1280841,-0.666667,40.666668,127.725
1280842,-0.666667,40.666668,127.725
1280843,-0.666667,40.666668,127.725
1281569,-99.839516,35.774616,10.435
1281580,140.943375,37.151764,87.55
1283205,-1.880849,40.064526,127.725
1283206,-1.880849,40.064526,127.725
1283207,-1.880849,40.064526,127.725
1283208,-1.880849,40.064526,127.725
1283583,-2.27143,42.146511,121.5
1283598,-2.34779,42.081654,142.4
1283776,-69.5,-27.383333,142.4
1283783,-70.449997,-24.966667,106.75
1284654,0.2,52.116699,123.955
1289281,-97.079094,32.810555,96.55
1291719,-112.287567,47.768101,77.85
1291761,-112.959442,51.938332,68.3
1291788,-72.383331,-46.650002,148.55
1292505,-2.419167,42.200558,121.2
1292506,-2.419167,42.200558,121.2
1292585,2,18.333332,69.05
1292816,-0.2,49.400002,160.2
1292817,-0.233333,52.566666,162.95
1293540,0.989657,42.159637,68.3
1296253,9.1833,52.4333,142.6
1296620,4.129167,44.144444,25.715
1296961,0.948611,43.142776,68.3
1296962,0.885074,43.169376,68.3
1296969,1.007472,43.173611,68.3
1296989,0.950376,43.200733,68.3
1297006,1.055002,42.155483,68.3
1298724,17.565277,47.075279,84.95
1298725,17.565277,47.075279,84.95
1298726,17.565277,47.075279,84.95
1299004,6.106587,43.60339,74.75
1299515,1.04325,42.144447,68.3
1299516,1.910974,42.177296,68.3
1302383,16.351944,48.371113,14.81
1302393,16.351944,48.371113,14.81
1303027,-64.870003,-25.725,3.057
1303028,4.75,45.866669,44.55
1303088,2.735556,49.34861,57.25
1304849,35.57,2.22,25.715
1304855,35.57,2.22,25.715
1304864,35.57,2.22,25.715
1309043,169.837784,-44.889442,17.45
1309566,10.033333,48.094444,14.895
1309615,-67,-45.266666,63.8
1309855,-68,-45.333332,44.55
1309911,-66.550003,-30.549999,77.85
1309914,10.172222,32.676388,128.95
1309924,10.333735,33.110786,128.95
1309925,10.333735,33.110786,128.95
1309926,10.383333,32.872223,122.95
1309986,10.079944,32.587643,106.75
1310091,-48.511665,-21.221111,74.75
1311916,-3.109167,32.518055,167.2
1312148,-74.951271,-7.33113,42.9
1312171,-74.949203,-7.32948,42.9
1312211,-74.947502,-7.330556,42.9
1312212,-74.947502,-7.330556,42.9
1312213,-74.947502,-7.330556,42.9
1312214,-74.947502,-7.330556,42.9
1312235,-74.954308,-7.34876,42.9
1312277,-74.945557,-7.32859,42.9
1312278,-74.945557,-7.32859,42.9
1312279,-74.945557,-7.32859,42.9
1312316,-74.932838,-7.32374,25.715
1312317,-74.932838,-7.32374,25.715
1312318,-74.932838,-7.32374,25.715
1312319,-74.932838,-7.32374,25.715
1312345,-74.955727,-7.35335,25.715
1312358,-74.953659,-7.35448,25.715
1312359,-74.953659,-7.35448,25.715
1312360,-74.953659,-7.35448,25.715
1312361,-74.953659,-7.35448,25.715
1312390,-74.972,-7.25116,22.185
1312411,-74.955513,-7.36053,19.25
1312412,-74.955513,-7.36053,19.25
1312413,-74.955513,-7.36053,19.25
1312414,-74.955513,-7.36053,19.25
1312433,-74.957077,-7.36361,17.319
1312447,-74.957077,-7.36388,13.789
1312544,-74.958328,-7.36415,8.4705
1312545,-74.958328,-7.36415,8.4705
1312546,-74.958328,-7.36415,8.4705
1312578,-74.957932,-7.36497,10.9
1312579,-74.957932,-7.36497,10.9
1312604,-74.961113,-7.36191,8.4705
1312605,-74.961113,-7.36191,8.4705
1312610,-74.958122,-7.36538,8.4705
1312626,-74.958549,-7.36596,8.4705
1312627,-74.958549,-7.36596,8.4705
1312634,-74.96035,-7.36743,7.098
1312635,-74.96035,-7.36743,7.098
1312636,-74.965508,-7.36878,7.098
1312949,44.983334,49.416668,63.8
1312962,85.512222,47.539165,35.95
1313274,-2.675833,40.471943,17.319
1314491,99.060555,7.970278,35.55
1314825,-109,41.700001,53.05
1315091,-68.941391,-32.871666,39
1315092,-68.941391,-32.871666,39
1316480,-65.400002,-25.716667,51.9
1316482,-65.400002,-25.716667,44.55
1316634,-68.666664,-45.666668,39.65
1316635,-68.436668,-45.116669,42.9
1316636,-68,-45.333332,44.55
1317143,-71.033333,12,18.205
1317144,-71.033333,12,17.319
1317145,-71.3255,11.9465,18.205
1317146,-71.033333,12,18.205
1317147,-71.3255,11.9465,18.205
1317148,-71.326942,11.848333,17.319
1317151,-71.326942,11.848333,17.319
1317158,-71.3255,11.9465,18.205
1317227,7.895,50.613998,25.715
1317468,-104.199997,29.9,43.3
1317471,-82.199997,28.5,25.615
1317495,-82.900002,29.9,18.2
1317496,-82.900002,29.9,18.2
1317510,13.014722,47.926945,51.9
1317536,54.41861,17.060833,31.15
1317560,53,17,31.15
1317653,-111.53196,37.451607,77.05
1318038,114.048615,32.458611,35.55
1318318,-105.193703,38.544998,148.55
1320137,-108.391647,40.455929,151.15
1320306,107.907501,22.639444,119
1327617,2.2,42.9137,68.3
1327843,33.117954,17.180994,74.8
1328138,5.73,15.415,69.05
1328516,-107.192223,33.154167,74.75
1329766,-2.021356,39.950359,74.75
1329767,-2.021356,39.950359,74.75
1329768,-73.366943,-4.011667,13.789
1329769,-73.033333,-4.011667,13.789
1329811,138.71666,-19.083332,25.565
1330775,95.811943,44.072224,148.55
1330799,95.811943,44.072224,148.55
1330852,95.811943,44.072224,148.55
1330883,-78.21833,35.139053,77.05
1331415,-106.735809,34.307762,91.85
1331453,-107,35.700001,77.05
1331511,-108.191299,36.256599,77.05
1331699,116.55278,30.760834,63.85
1331732,-8.822222,40.013889,52.2
1332026,-79.653816,9.047688,18.2
1332076,-107,35.700001,62.5
1333474,-5.716667,41.366669,44.55
1333475,-5.716667,41.366669,44.55
1333476,-5.716667,41.366669,44.55
1333481,-5.716667,41.366669,39.65
1333482,-5.716667,41.366669,39.65
1333624,-103.566666,42.783333,35.55
1333625,-103.566666,42.783333,35.55
1333626,-103.566666,42.783333,35.55
1333627,-103.566666,42.783333,35.55
1333628,-82.559998,29.690001,1.6845
1333629,-82.099998,29.799999,1.6845
1333630,-82.599998,29.65,7.6
1333631,-82.599998,29.65,7.6
1333632,-82.566666,29.683332,7.6
1334237,111.664169,35.299999,35.55
1334238,111.664169,35.299999,35.55
1334243,111.449997,33.25,32.8
1334277,-65.366669,-26.066668,68.3
1334806,-82.653893,29.011389,39.65
1335997,1.807222,41.415279,14.895
1336031,15.463889,-27.377222,44.55
1336059,15.622301,-27.385286,39.65
1336890,5.797784,17.708801,99.4
1336933,111.349998,-7.366667,1.6845
1337737,-68.84111,-38.840832,77.05
1337753,70.333336,30.083332,25.715
1337760,70.333336,30.083332,25.715
1337770,70.333336,30.083332,25.715
1337797,70.333336,30.083332,21.735
1337800,70.333336,30.083332,21.735
1337806,70.333336,30.083332,25.715
1337808,70.333336,30.083332,21.735
1337827,70.333336,30.083332,21.735
1337874,70.333336,30.083332,19.5
1337885,70.333336,30.083332,19.5
1337902,70.333336,30.083332,19.5
1337933,70.333336,30.083332,19.5
1337954,70.333336,30.083332,16.03
1337958,70.333336,30.083332,16.03
1337978,70.333336,30.083332,16.03
1337984,70.333336,30.083332,16.03
1337993,70.333336,30.083332,16.03
1338042,70.333336,30.083332,16.03
1338052,70.333336,30.083332,16.03
1338077,70.333336,30.083332,16.03
1338103,70.333336,30.083332,16.03
1338376,131.276001,33.384399,3.094
1338377,131.276001,33.384399,3.094
1338378,119.800003,32.900002,0.4535
1338379,119.800003,32.900002,0.4535
1338380,119.800003,32.900002,0.4535
1338381,119.800003,32.900002,0.4535
1338591,7.020556,47.418888,153.25
1338601,4.03,49.225555,57.6
1340149,-111,49.599998,77.05
1340271,-3.5425,42.829445,68.3
1340458,-6.106008,57.172028,167.2
1340459,-6.106008,57.172028,167.2
1340721,-55.75,-15.333333,79.95
1340726,-55.75,-15.333333,79.95
1341217,1.6333,44.266701,35.985
1341277,-95.445274,31.126667,42.9
1341287,-3.855,30.905001,96.55
1341288,-5.166427,30.067175,96.55
1341289,-3.855,30.905001,99.4
1341386,-91.067497,16.079445,7.6
1341392,-91.067497,16.079445,7.6
1341429,-60.233334,-31.483334,7.9
1341430,-60.233334,-31.483334,7.9
1341470,138.71666,-19.083332,25.565
1341471,138.71666,-19.083332,25.565
1341472,138.71666,-19.083332,19.5
1341502,138.733337,-19.033333,13.795
1341503,138.733337,-19.033333,13.795
1341548,11.953611,51.321945,44.55
1341778,7.81398,16.522539,154.25
1342196,46.883331,-15.533333,0.00585
1342589,-114.551567,36.417606,99.4
1343179,2.238333,48.812222,51.9
1343180,2.238333,48.812222,51.9
1343181,2.238333,48.812222,51.9
1344592,-6.3,32.25,166.2
1345763,2.010278,42.165558,39.65
1346459,0.825623,42.013302,52.2
1346469,95.811943,44.072224,148.55
1347078,8.709167,52.292778,153.25
1347092,88.9217,45.171223,160.4
1347587,114.924164,27.795,52.2
1347646,-68.882996,-39.311104,96.55
1348061,2.036667,43.332222,51.9
1348236,0.831111,49.888332,51.9
1348278,138.405273,-28.761667,4.4665
1348339,3.7325,43.791668,48.65
1348857,5.6,44.23,44.55
1348858,5.6,44.23,44.55
1348923,45.60611,-22.50111,0.00585
1348988,7.856111,47.343334,25.565
1349783,154.75,-31.049999,3.9605
1350072,-120.199997,44.900002,42.9
1350074,-120.199997,44.900002,42.9
1350108,-70.283333,11.183333,8.4705
1350109,-70.235001,11.2175,9.433
1350110,-70.250832,11.188611,8.4705
1350111,-70.311111,11.241944,8.4705
1350112,-70.235001,11.247778,8.4705
1350113,-70.235001,11.247778,8.4705
1350114,-69.928055,11.383056,8.4705
1350115,-70.303596,-11.17182,8.4705
1350116,-70.235001,11.2175,8.4705
1350117,-70.235001,11.2175,8.4705
1350118,-70.235001,11.2175,8.4705
1350119,-70.269447,11.249167,8.4705
1350120,-70.269447,11.249167,8.4705
1350121,-70.269447,11.249167,8.4705
1350122,-70.283333,11.183333,8.4705
1350123,-70.283333,11.183333,8.4705
1350124,-70.283333,11.183333,8.4705
1350447,-105.080002,45.66,68.3
1350448,-105.080002,45.66,68.3
1350476,-105.078613,45.678333,68.3
1350734,24.404444,35.182777,8.4705
1350790,0.840833,41.998333,63.8
1351298,144.854996,-18.77,0.39635
1351405,89.650002,47.216667,57.25
1351819,4.116667,44.266666,39.65
1351860,4.116667,44.266666,39.65
1353157,-56.645832,-64.239441,37.6
1353412,-109,44.299999,53.05
1353414,-109,44.299999,53.05
1353554,-76.708336,38.96389,69.05
1353556,-76.708336,38.96389,69.05
1353590,-76.708336,38.96389,69.05
1354184,0.9449,42.152534,68.3
1354213,4.816667,50.849998,31.15
1354278,1.595833,43.853611,25.715
1354847,1.933333,44.583332,35.95
1355125,4.270556,44,35.55
1355143,43.733891,40.055,19.5
1356603,101.331947,43.938889,92.05
1356723,-109,41.700001,43.3
1357018,112.613892,26.911943,52.2
1357019,112.613892,26.911943,52.2
1357840,2.238889,48.884998,44.55
1357841,2.238889,48.884998,44.55
1358755,-103.203636,29.134394,77.05
1358879,-2.067325,40.590469,127.725
1358880,-2.067325,40.590469,127.725
1358886,-2.067325,40.590469,127.725
1358889,-2.062537,40.551258,127.725
1358890,-2.062537,40.551258,127.725
1361767,-77.514442,37.927223,12.72
1362169,34.157501,0.843333,19.5
1362526,1.733333,44.166668,35.55
1362575,177.481384,-18.160833,0.06885
1363656,-111.267502,38.883331,96.55
1363657,39.799999,14.8,1.357
1363659,39.799999,14.8,1.357
1364121,-1.161389,37.919167,4.4665
1364693,-102.962776,36.903057,148.55
1367478,133.71666,-24.366667,25.715
1367479,138.733337,-19.033333,13.795
1367513,134.866669,-22.866667,8.4705
1367514,138.71666,-19.083332,25.715
1367517,138.71666,-19.083332,25.715
1368242,25.930834,39.256943,19.5
1368281,-66.14917,-24.121111,39.65
1368953,-6.3489,57.683498,167.2
1368957,-6.156389,57.59528,168.85
1370378,-117.830276,35.554443,59.25
1370379,-117.76667,35.5,59.25
1370380,-117.76667,35.5,59.25
1370381,-118.848335,35.492779,25.565
1370382,-117.800003,33.599998,14.785
1370470,3.616667,43.616669,48.65
1370471,3.7325,43.791668,48.65
1370473,0.74166,42.137356,44.55
1371445,-36.808578,-10.327541,138.95
1371995,-111,39,96.55
1372044,-76.83139,38.163334,14.895
1372090,-76.83139,38.163334,12.72
1372091,-76.83139,38.163334,12.72
1372137,-76.83139,38.163334,12.72
1372208,-76.83139,38.163334,6.2895
1372230,104.9981,44.768101,77.85
1373093,-109.353058,43.636112,77.05
1373255,11.901389,49.108055,153.25
1373256,11.901389,49.108055,153.25
1373956,12.6525,47.838333,25.565
1373959,-111.604233,50.823826,77.05
1374035,0.328056,47.325832,13.843
1374037,0.328056,47.325832,13.843
1374038,0.328056,47.325832,13.843
1374151,-79.593597,9.2124,9.433
1374210,144.337799,-18.306902,1.29985
1374916,-75.1875,3.258333,12.8
1375474,26.438889,29.174999,31.15
1375483,26.433332,29.433332,31.15
1379010,150.781967,-26.843506,1.29985
1379773,-112.958298,51.935501,68.3
1380748,-104.549721,45.889168,68.3
1381564,-16.055273,23.303988,35.95
1382273,-70.050003,10.366667,18.205
1383335,8.665833,49.552223,31
1383398,-108.322304,38.806,150.35
1384012,-0.2,50.983299,125.93
1384014,-0.349444,51.049721,138.95
1384194,-77.228615,34.885277,25.715
1384221,-104.082222,20.14889,7.6
1384243,-104.060837,20.123333,7.6
1384867,10.629761,32.498936,128.95
1385022,-50.485558,-20.565001,74.75
1385132,32.610279,25.720556,0.00585
1385145,-34.849998,-7.9,63.8
1385152,-39.529446,-7.188889,83.25
1385167,101.351997,46.115002,105.5
1385169,109.467781,0.813056,16.95
1385170,-2.5396,42.287102,128.515
1385174,102,14.866667,119
1385186,17.905331,47.243408,110.515
1385188,27.6,-28.316668,196.05
1386056,-120.76667,74.166664,46.5
1386536,-72.371391,-51.590279,41.25
1386573,-70.083336,8.966389,16.5
1386656,-78.497307,34.571682,77.05
1387118,-78.413048,34.482182,68.3
1387513,-74.45472,24.019722,0.063
1388844,24.038889,38.424999,18.205
1389045,107.226944,23.575832,42.9
1389565,-103.15564,29.156557,77.05
1389777,5.548611,45.77972,154.7
1389871,-57.656387,-25.237223,1.29985
1390412,30.317053,30.370766,3.094
1390471,-109.933296,41.2659,48.25
1390669,-108.199997,44.299999,53.05
1391145,46.51408,-9.42759,0.06885
1391209,-108.016945,36.324722,77.05
1391286,14.036944,41.754444,9.433
1394040,-71.323891,11.851111,3.094
1394041,-71.323891,11.851111,3.094
1394569,-101.5,46.900002,63.8
1394798,34.783333,1.283333,18.205
1396882,-6.106008,57.172028,167.2
1397029,-108.769501,39.149235,147.9
1397052,-108.769501,39.149235,148.55
1397057,-108.769501,39.149235,148.55
1397066,-108.769997,39.146,147.9
1397894,-108.179619,43.619564,151.15
1398085,-106.764442,42.525002,151.15
1398103,-109.096497,38.33749,150.35
1399092,-4.3,31.610001,96.55
1401397,39.823612,14.671667,1.6845
1402005,18.494722,47.702499,177.85
1403320,-69.316391,-37.609722,84.95
1403412,29.148333,25.555803,77.05
1403414,29.148333,25.555803,77.05
1403415,29.148333,25.555803,77.05
1403420,3.633333,50.466667,125.93
1403421,31.8937,41.474201,127.725
1403422,36.083,2.367,4.4665
1403423,36.250301,3.9414,1.29985
1403424,136.133331,34.766666,3.9605
1403425,136.45166,34.855831,3.9605
1403426,136.505554,34.718334,3.9605
1403427,136.166672,34.966667,3.094
1403428,136.166672,34.966667,3.094
1403429,136.166672,34.966667,3.094
1403432,134.899994,34.349998,1.6845
1403435,136.300003,35.216667,1.6845
1403437,136.25,35.016666,1.6845
1403439,136.083328,35,1.6845
1403442,136.166672,34.966667,1.6845
1403449,139.699997,35.516666,1.6845
1403452,135,34.650002,1.6845
1403454,135.616669,34.849998,1.6845
1403458,137.727493,34.710835,0.4535
1403459,130.300003,32.666668,1.6845
1403462,131.349548,33.531971,3.094
1403465,133.333328,34.166668,0.39635
1403476,23.092192,45.493622,68.3
1403709,-48.552502,-21.254999,74.75
1403710,-48.581669,-21.334444,74.75
1404905,164.964005,-21.3501,0.00585
1404914,164.964005,-21.3501,0.00585
1404916,164.964005,-21.3501,0.00585
1404976,-70.050003,10.366667,18.205
1404978,-70.070557,10.368056,18.205
1404979,-70.070557,10.368056,18.205
1404980,-70.070557,10.368056,18.205
1404981,-70.070557,10.368056,18.205
1404982,-70.070557,10.368056,18.205
1404984,-70.070557,10.368056,18.205
1404986,-70.085281,10.363333,18.205
1405108,28.616671,-28.51667,196.05
1405110,27.95343,-28.552641,196.05
1405111,28.5,-28.416668,196.05
1405354,77.097,30.905001,57.6
1405364,-68.23333,-38.950001,84.95
1405374,-50.540558,-20.290833,74.75
1406775,95.791664,44.133331,148.55
1407012,-80.31115,33.104012,0.06885
1407522,-114.094444,51.025555,62.5
1407536,108.316666,22.816668,31.15
1407538,108.316666,22.816668,25.715
1409252,-103.099998,45.5,68.3
1409253,-103.099998,45.5,68.3
1409284,-103.488052,45.644169,68.3
1409285,-103.488052,45.644169,68.3
1409659,46.983334,-16.549999,167.2
1409667,46.983334,-16.549999,167.2
1409677,46.983334,-16.549999,167.2
1410074,144.854996,-18.77,0.06885
1410103,46.983334,-16.549999,167.2
1410108,46.983334,-16.549999,167.2
1410113,46.983334,-16.549999,167.2
1410117,46.983334,-16.549999,167.2
1410125,46.983334,-16.549999,167.2
1410129,46.983334,-16.549999,167.2
1410131,46.983334,-16.549999,167.2
1410134,46.983334,-16.549999,167.2
1410138,46.983334,-16.549999,167.2
1410142,46.983334,-16.549999,167.2
1410147,46.983334,-16.549999,167.2
1410149,46.983334,-16.549999,167.2
1410158,46.983334,-16.549999,167.2
1410162,46.983334,-16.549999,167.2
1410163,46.983334,-16.549999,167.2
1410164,46.983334,-16.549999,167.2
1410165,46.983334,-16.549999,167.2
1410166,46.983334,-16.549999,167.2
1410167,46.983334,-16.549999,167.2
1410168,46.983334,-16.549999,167.2
1410169,46.983334,-16.549999,167.2
1410170,46.983334,-16.549999,167.2
1410171,46.983334,-16.549999,167.2
1410172,46.983334,-16.549999,167.2
1410173,46.983334,-16.549999,167.2
1410174,46.983334,-16.549999,167.2
1410194,-50.06472,-21.640833,74.75
1410195,-51.283298,-21.5667,74.75
1410196,10.333889,32.266109,106.75
1410197,10.333889,32.266109,106.75
1410255,-108.099998,36.200001,68.3
1412043,-82.635002,22.879999,0.063
1412715,-0.285692,40.527027,127.725
1413354,-13.893889,25.094723,39.65
1413665,1.166667,33.216667,8.4705
1413666,1.166667,33.216667,8.4705
1414467,-68.672775,-9.081389,9.433
1414508,2.03,43.34,48.65
1414509,2.03,43.34,48.65
1414510,2.03,43.34,48.65
1414526,2.03,43.34,48.65
1415802,-67.183334,-45.5,63.85
1416468,72.793053,32.674999,1.6845
1416500,-76.868477,39.070869,117.245
1416508,-76.868477,39.070869,117.245
1416509,-76.868477,39.070869,117.245
1417832,-50.105556,-19.513056,74.75
1418664,-108.030701,36.3148,77.05
1419054,-110.823608,38.358334,91.85
1419506,-73.763611,9.132778,13.789
1419510,114.806389,25.729168,69.05
1420947,-5.134167,43.480556,154.7
1421209,38.783333,55.200001,166.2
1422226,-68.84111,-38.840832,84.95
1425563,-17.11389,14.5575,63.8
1426113,-111.949997,37.82,53.05
1427513,-1.592778,50.724998,35.95
1428073,-68.533333,18.700001,1.294
1428075,-69.89222,18.561943,1.294
1428335,-77.183334,26.233334,0.00585
1428336,-77.183334,26.25,0.063
1428337,-77.183334,26.233334,0.063
1428338,-77.083336,26.416668,0.063
1428342,-77.183334,26.1,0.063
1428345,-78.633331,26.516666,0.063
1428346,-78.400002,26.6,0.063
1428348,-76.216667,24.733334,0.063
1428349,-76.216667,24.733334,0.063
1428350,-76.166664,24.65,0.063
1428351,-76.699165,25.562222,0.00585
1428352,-74.333336,22.833332,0.00585
1428355,-74.050003,22.35,0.063
1428357,-74.050003,22.35,0.00585
1428358,-72.949997,22.383333,0.063
1428361,-81.166664,19.333332,0.00585
1428367,-80.433334,22.35,1.29985
1428368,-77.375,18.459999,0.00585
1429184,76.864441,30.774445,1.6845
1429185,76.864441,30.774445,1.6845
1429186,76.864441,30.774445,1.6845
1429187,76.864441,30.774445,2.1905
1429188,67.866669,26.1,13.789
1429189,67.860001,26.419001,13.789
1429190,67.866669,26.1,13.789
1429191,68.994781,29.023781,19.6165
1429568,-108.986946,41.662777,44.95
1429569,-110.231667,41.041389,42.9
1429570,-110.5,41.200001,48.25
1429571,76.783333,30.733334,3.9605
1429572,-74.170555,40.199165,39.65
1429573,8.2725,47.329445,14.1815
1429649,-1.249444,51.75222,167.2
1430126,-2.62,50.880001,167.2
1430133,48.020557,-14.416111,160.4
1430239,8.86,47.659721,14.1815
1430243,9.714722,54.675556,13.789
1430835,-68.656944,-9.065833,9.433
1430836,-70.55278,-8.163889,8.4705
1430837,-68.80806,-9.0225,8.4705
1430838,-68.904167,-8.776944,9.433
1430914,22.649559,42.83445,78.45
1431106,1.428611,47.418331,14.895
1431107,1.428611,47.418331,14.895
1431949,95.811943,44.072224,148.55
1433048,7.933333,45.049999,6.2895
1434048,22.299999,47,13.2
1434368,-69.51889,11.504444,9.433
1434369,-69.51889,11.504444,9.433
1434370,-69.51889,11.504444,9.433
1434371,-69.51889,11.504444,9.433
1434377,-69.509171,11.496111,9.433
1434534,-109.598,38.151001,96.55
1434535,-109.598,38.151001,96.55
1434624,5.434383,45.848843,167.2
1434853,-68.769997,-11.02,8.4705
1436243,-103.591667,29.344444,77.05
1436327,-103.614166,29.239721,77.05
1436357,-103.48333,29.333332,77.05
1436359,-103.48333,29.333332,77.05
1436364,-103.561111,29.278889,77.05
1436368,-103.561111,29.278889,77.05
1436900,5.681111,43.93222,28.465
1437150,23.092192,45.493622,68.3
1437151,-5.65,40.966667,42.9
1437152,-5.716667,41.366669,44.55
1437983,62.655315,42.117294,91.4
1437984,62.655315,42.117294,91.4
1437999,65.800003,40.099998,96.55
1438011,9.333333,16.700001,106.75
1438026,9.166667,16.466667,119
1438045,9.166667,16.466667,117.245
1438096,-3.9833,30.9,103.45
1438278,-97.699997,28.6,11.95
1438305,-97.699997,28.6,11.95
1438358,-97.699997,28.6,11.95
1438381,-97.7407,28.530701,11.95
1439379,-74.300003,40.299999,77.05
1439380,-0.6,54.483334,179.3
1442766,-117.119598,32.827702,44.55
1442767,-117.119598,32.827702,44.55
1443736,-79.841667,34.239445,77.05
1443737,-79.841667,34.239445,77.05
1443738,-79.841667,34.239445,77.05
1443739,-79.841667,34.239445,77.05
1443740,-79.841667,34.239445,77.05
1443747,-79.841667,34.239445,77.05
1443755,-79.716667,34.245556,77.05
1443756,-79.716667,34.245556,77.05
1443757,-79.716667,34.245556,77.05
1443758,-79.716667,34.245556,77.05
1443761,-80.052223,33.88028,68.3
1443762,-80.052223,33.88028,68.3
1443795,-80.015831,34.052223,68.3
1443799,-79.743057,34.24139,77.05
1443800,-79.772499,34.136944,68.3
1443805,-79.772499,34.136944,68.3
1443807,-79.621109,34.097778,68.3
1443810,-79.621109,34.097778,68.3
1443811,-79.830833,33.6675,77.05
1443812,-79.830833,33.6675,77.05
1443813,-79.830833,33.6675,77.05
1443816,-79.830833,33.6675,77.05
1443826,-79.529167,34.064167,77.05
1443827,-79.529167,34.064167,77.05
1445324,104.483513,16.855097,127.2
1446058,82.241669,28.038889,8.4705
1446064,82.241669,28.038889,8.4705
1446080,82.46389,27.975,8.4705
1446090,82.54583,27.973612,8.4705
1446494,-97.079094,32.810555,96.55
1447654,8.116944,47.274723,13.789
1447675,8.116944,47.274723,13.789
1448003,13.328333,50.375832,19.5
1448004,-13.893889,25.094723,39.65
1448018,147.971039,-29.45377,96.55
1449281,7.283333,46.75,35.95
1449409,-0.766762,54.547646,172.2
1449410,-0.766762,54.547646,172.2
1449414,-0.429482,54.342327,169.3
1449419,-0.432176,54.346443,166.2
1450443,0.5,16.666668,58.75
1452736,-98.476303,31.9722,117.245
1455370,-72.538887,-7.663889,8.4705
1455372,-67.813614,-10.133889,9.433
1455373,-70.55278,-8.163889,8.4705
1455432,7.10652,46.881641,21.515
1455463,7.10691,46.88084,21.515
1455505,7.10691,46.88084,21.515
